sessionID,userID,kWhDelivered,Estimated_Revenue
1_1_191_812_2019-10-09 14:30:41.474740,481.0,22.176,5.9963903
1_1_191_804_2019-10-09 14:31:32.373575,443.0,8.117,2.1948366
1_1_191_805_2019-10-09 14:32:15.807304,724.0,8.047,2.1759086
1_1_191_811_2019-10-09 14:38:28.322325,3331.0,1.203,0.32529116
1_1_191_784_2019-10-09 14:39:18.941350,410.0,5.136,1.3887744
1_1_191_807_2019-10-09 14:40:27.996548,3670.0,13.775,3.7247598
1_1_191_786_2019-10-09 14:43:00.084007,3443.0,7.558,2.043683
1_1_191_793_2019-10-09 14:46:39.226292,1919.0,13.296,3.5952382
1_1_179_798_2019-10-09 14:59:37.505382,,1.195,0.32312799
1_1_191_811_2019-10-09 15:13:01.331571,473.0,9.134,2.4698334
1_1_179_801_2019-10-09 17:56:05.068827,394.0,57.5,15.547999
1_1_178_824_2019-10-09 19:07:01.235750,337.0,26.282,7.1066523
1_1_179_797_2019-10-09 19:07:27.650361,2048.0,24.009,6.4920335
1_1_191_795_2019-10-09 19:14:08.802972,376.0,6.125,1.6561999
1_1_191_793_2019-10-09 19:47:11.437121,3773.0,32.338,8.744195
1_1_179_799_2019-10-09 19:48:36.393310,3331.0,27.889,7.5411854
1_1_179_781_2019-10-09 20:08:34.036174,409.0,5.89,1.5926559
1_1_194_821_2019-10-09 20:57:39.571692,176.0,3.818,1.0323871
1_1_194_826_2019-10-09 20:57:56.525832,484.0,21.428,5.794131
1_1_191_806_2019-10-09 21:23:19.594346,351.0,16.751,4.52947
1_1_193_825_2019-10-09 21:42:43.260175,458.0,19.902,5.3815007
1_1_193_827_2019-10-09 21:46:19.667835,2103.0,21.471,5.8057585
1_1_179_800_2019-10-09 21:54:55.831186,1055.0,6.047,1.6351087
1_1_193_820_2019-10-09 22:09:30.557164,1039.0,8.019,2.1683376
1_1_193_819_2019-10-09 22:38:23.910191,220.0,7.024,1.8992896
1_1_191_789_2019-10-09 22:45:18.001646,3004.0,17.083,4.619243
1_1_194_821_2019-10-09 22:56:43.833462,347.0,5.5691657,1.5059023
1_1_194_818_2019-10-09 23:10:38.961026,420.0,5.753,1.555611
1_1_193_816_2019-10-09 23:17:48.829058,1078.0,2.975,0.80443996
1_1_193_829_2019-10-10 00:12:58.043919,1626.0,12.087,3.2683246
1_1_178_823_2019-10-10 02:08:38.001737,405.0,5.687,1.5377647
1_1_194_821_2019-10-10 03:53:34.871606,400.0,8.03,2.1713119
1_1_194_821_2019-10-10 10:55:38.282453,467.0,9.46,2.5579839
1_1_193_825_2019-10-10 12:06:15.329429,3836.0,6.474,1.7505695
1_1_194_826_2019-10-10 12:23:13.063443,2362.0,11.855,3.2055917
1_1_178_817_2019-10-10 12:24:32.870164,933.0,35.97,9.726288
1_1_178_823_2019-10-10 12:25:16.980198,2183.0,13.855,3.7463918
1_1_191_789_2019-10-10 12:41:26.700162,483.0,5.774,1.5612895
1_1_193_819_2019-10-10 12:42:53.000776,406.0,9.933,2.685883
1_1_193_829_2019-10-10 12:58:30.534823,401.0,21.790773,5.892225
1_1_193_816_2019-10-10 13:01:29.161148,344.0,6.83,1.8468319
1_1_194_822_2019-10-10 13:03:32.669159,3152.0,13.514,3.6541855
1_1_193_827_2019-10-10 13:05:47.384001,334.0,12.881,3.4830222
1_1_194_818_2019-10-10 13:07:19.337250,572.0,4.568,1.235187
1_1_178_828_2019-10-10 13:14:04.380070,,0.717,0.19387679
1_1_178_824_2019-10-10 13:22:07.880745,,0.8541072,0.23095058
1_1_193_820_2019-10-10 13:25:54.949415,651.0,13.698,3.703939
1_1_179_813_2019-10-10 13:28:12.101277,419.0,14.047,3.7983086
1_1_191_778_2019-10-10 13:28:38.903241,3737.0,32.393654,8.759244
1_1_179_788_2019-10-10 13:33:04.591983,726.0,5.153,1.3933711
1_1_179_796_2019-10-10 13:33:04.589442,3840.0,13.269,3.5879374
1_1_179_798_2019-10-10 13:34:18.865345,576.0,20.333,5.498043
1_1_179_799_2019-10-10 13:34:35.328310,176.0,10.366,2.8029664
1_1_179_800_2019-10-10 13:37:13.879208,1733.0,22.365,6.047496
1_1_179_794_2019-10-10 13:38:25.431304,2115.0,11.372,3.0749886
1_1_179_797_2019-10-10 13:39:35.190334,1118.0,35.111,9.494014
1_1_179_779_2019-10-10 13:43:55.947496,1157.0,8.029,2.1710415
1_1_179_781_2019-10-10 13:46:18.500356,383.0,12.254,3.3134813
1_1_191_812_2019-10-10 13:48:11.807236,378.0,25.96,7.019583
1_1_179_787_2019-10-10 13:52:41.423276,1797.0,12.699,3.4338095
1_1_191_808_2019-10-10 13:58:15.310201,2129.0,12.865,3.4786959
1_1_179_791_2019-10-10 13:58:52.720149,3687.0,28.645,7.745608
1_1_179_810_2019-10-10 14:01:56.229734,3328.0,28.468,7.6977468
1_1_179_783_2019-10-10 14:06:03.366578,826.0,25.771,6.968478
1_1_179_815_2019-10-10 14:09:35.459226,1190.0,42.29,11.435216
1_1_191_802_2019-10-10 14:10:17.989540,368.0,7.136,1.9295744
1_1_179_777_2019-10-10 14:10:44.615250,3201.0,16.039,4.336945
1_1_191_803_2019-10-10 14:11:34.160091,194.0,21.197,5.7316685
1_1_179_809_2019-10-10 14:13:49.751391,462.0,8.018,2.168067
1_1_179_801_2019-10-10 14:14:53.759867,3499.0,6.287505,1.7001413
1_1_179_790_2019-10-10 14:17:43.801134,473.0,8.424,2.2778494
1_1_191_792_2019-10-10 14:20:02.839197,577.0,5.365,1.4506959
1_1_191_811_2019-10-10 14:21:31.549099,581.0,20.07,5.4269276
1_1_191_782_2019-10-10 14:23:20.091643,2507.0,38.637,10.447445
1_1_191_805_2019-10-10 14:24:29.491032,1239.0,16.439857,4.4453373
1_1_191_795_2019-10-10 14:30:00.472705,1528.0,19.597,5.2990284
1_1_191_807_2019-10-10 14:35:55.814138,3556.0,4.366,1.1805664
1_1_191_784_2019-10-10 14:37:08.729162,410.0,5.048,1.3649791
1_1_191_806_2019-10-10 14:37:25.450904,3207.0,8.148,2.203219
1_1_191_793_2019-10-10 14:40:44.110698,428.0,16.366,4.425366
1_1_191_786_2019-10-10 14:43:42.756547,481.0,23.155,6.2611117
1_1_191_804_2019-10-10 14:43:56.479343,3670.0,13.413,3.6268752
1_1_191_780_2019-10-10 14:49:35.310371,2299.0,12.206,3.3005023
1_1_191_785_2019-10-10 15:00:12.626497,1971.0,8.421,2.277038
1_1_179_809_2019-10-10 17:59:25.232133,1461.0,5.779,1.5626415
1_1_191_795_2019-10-10 18:48:03.496945,374.0,19.212,5.1949244
1_1_194_821_2019-10-10 18:50:37.792351,,0.918,0.24822718
1_1_179_799_2019-10-10 19:03:42.582264,1660.0,6.819,1.8438574
1_1_194_818_2019-10-10 19:18:00.720841,176.0,7.344,1.9858174
1_1_193_820_2019-10-10 19:37:39.464688,220.0,7.703,2.0828912
1_1_179_809_2019-10-10 20:47:42.080098,608.0,26.65,7.2061596
1_1_191_789_2019-10-10 21:23:55.008617,169.0,6.929,1.8736014
1_1_179_788_2019-10-10 21:47:20.492195,2276.0,22.849,6.1783695
1_1_193_825_2019-10-10 22:10:14.201669,336.0,6.782,1.8338528
1_1_193_829_2019-10-10 22:12:14.588915,420.0,5.236,1.4158144
1_1_179_791_2019-10-10 22:15:03.247106,2643.0,10.958,2.9630432
1_1_178_823_2019-10-10 22:17:34.255189,1471.0,4.052,1.0956608
1_1_193_827_2019-10-10 22:27:40.009624,3773.0,13.462,3.6401246
1_1_193_816_2019-10-10 22:29:51.992597,364.0,5.291,1.4306864
1_1_178_828_2019-10-10 22:40:25.156739,1078.0,10.97,2.9662879
1_1_193_819_2019-10-10 22:59:51.804848,394.0,27.559,7.4519534
1_1_194_826_2019-10-10 23:03:39.831374,1805.0,2.493,0.6741072
1_1_178_824_2019-10-10 23:55:55.316091,448.0,8.59,2.322736
1_1_193_829_2019-10-11 00:34:10.196955,376.0,4.426,1.1967903
1_1_193_816_2019-10-11 00:47:35.711297,1191.0,7.183,1.9422832
1_1_193_825_2019-10-11 01:01:39.249477,363.0,4.027,1.0889007
1_1_178_823_2019-10-11 01:24:05.891752,365.0,6.177,1.6702608
1_1_193_825_2019-10-11 04:19:08.900102,420.0,7.122,1.9257888
1_1_194_821_2019-10-11 10:53:00.640781,467.0,9.475,2.56204
1_1_178_828_2019-10-11 12:49:58.250569,651.0,13.611,3.6804142
1_1_193_819_2019-10-11 12:56:01.373366,2187.0,13.876,3.7520704
1_1_178_823_2019-10-11 14:01:29.648175,,0.714,0.19306558
1_1_193_825_2019-10-11 14:48:28.587977,2834.0,27.947,7.5568686
1_1_194_822_2019-10-11 14:48:29.897899,1564.0,8.529,2.3062415
1_1_193_820_2019-10-11 14:51:00.101991,3711.0,11.271,3.0476782
1_1_193_829_2019-10-11 15:26:04.625967,1754.0,41.87,11.321648
1_1_179_781_2019-10-11 15:28:10.052649,1471.0,8.976,2.4271102
1_1_193_827_2019-10-11 16:15:12.101560,3233.0,1.859,0.50267357
1_1_178_823_2019-10-11 16:29:12.243502,386.0,3.137,0.8482448
1_1_179_809_2019-10-11 16:30:22.186566,2129.0,12.229,3.3067214
1_1_193_816_2019-10-11 16:56:28.917150,364.0,8.011,2.1661742
1_1_178_824_2019-10-11 17:23:52.680451,,0.796,0.21523839
1_1_194_826_2019-10-11 17:25:39.852478,362.0,20.698,5.596739
1_1_179_783_2019-10-11 18:00:47.513544,458.0,25.004,6.761081
1_1_178_828_2019-10-11 18:35:57.955451,1078.0,9.137,2.4706447
1_1_194_818_2019-10-11 18:54:21.568094,2235.0,6.991,1.8903663
1_1_179_800_2019-10-11 18:55:42.323464,2052.0,36.483,9.865004
1_1_193_819_2019-10-11 19:23:31.340515,,0.696,0.18819839
1_1_179_815_2019-10-11 19:42:37.086679,983.0,3.266,0.8831264
1_1_194_821_2019-10-11 20:07:59.631348,438.0,17.017,4.6013966
1_1_179_791_2019-10-11 20:28:35.337728,1302.0,3.335,0.90178394
1_1_179_787_2019-10-11 21:08:51.886786,486.0,8.941,2.4176462
1_1_193_819_2019-10-11 21:40:23.121016,448.0,16.929,4.5776014
1_1_193_816_2019-10-11 22:24:05.200292,1864.0,4.294,1.1610976
1_1_178_823_2019-10-11 23:27:23.648610,386.0,0.64,0.17305599
1_1_178_823_2019-10-12 00:13:48.767705,386.0,2.272,0.61434877
1_1_178_823_2019-10-12 12:42:24.700286,406.0,11.299,3.0552495
1_1_194_821_2019-10-12 13:03:07.055378,679.0,33.167,8.968356
1_1_194_826_2019-10-12 13:28:37.719302,2362.0,13.684,3.7001534
1_1_194_822_2019-10-12 14:45:36.481868,933.0,45.008,12.170162
1_1_179_783_2019-10-12 16:11:38.011534,76.0,11.017,2.9789968
1_1_193_819_2019-10-12 17:10:38.248830,2804.0,10.626,2.8732703
1_1_194_826_2019-10-12 18:51:49.901696,413.0,7.333,1.9828432
1_1_193_819_2019-10-12 23:21:38.042519,2804.0,7.303,1.9747311
1_1_193_827_2019-10-13 00:25:56.379264,76.0,6.257,1.6918927
1_1_179_777_2019-10-13 17:28:44.042355,76.0,9.287,2.5112047
1_1_193_827_2019-10-13 17:59:20.954150,1078.0,16.541,4.4726863
1_1_178_824_2019-10-13 20:45:30.288020,448.0,8.362,2.2610848
1_1_178_828_2019-10-13 21:28:42.080603,3442.0,12.709,3.4365134
1_1_193_816_2019-10-13 22:18:53.605245,194.0,9.372,2.5341885
1_1_193_819_2019-10-14 01:11:47.314361,2804.0,8.954,2.4211617
1_1_194_821_2019-10-14 10:52:48.591473,467.0,9.576,2.5893502
1_1_193_825_2019-10-14 12:03:04.996103,3836.0,5.94,1.6061759
1_1_178_817_2019-10-14 12:03:41.318100,933.0,67.717,18.310677
1_1_194_826_2019-10-14 12:14:16.272283,2362.0,15.162,4.0998044
1_1_178_823_2019-10-14 12:45:36.882152,406.0,10.813,2.923835
1_1_193_819_2019-10-14 13:03:32.355938,334.0,13.009,3.5176334
1_1_191_789_2019-10-14 13:09:46.022547,483.0,5.846,1.5807583
1_1_191_802_2019-10-14 13:13:52.973981,368.0,8.024,2.1696897
1_1_191_804_2019-10-14 13:14:50.517518,3737.0,31.096,8.408359
1_1_193_827_2019-10-14 13:16:39.710190,363.0,8.857,2.3949327
1_1_194_822_2019-10-14 13:19:50.037504,462.0,8.028,2.1707711
1_1_193_829_2019-10-14 13:24:20.377732,419.0,13.218,3.5741472
1_1_179_815_2019-10-14 13:26:01.053891,385.0,9.374,2.5347295
1_1_179_796_2019-10-14 13:26:22.527567,3519.0,13.351,3.6101103
1_1_179_799_2019-10-14 13:25:45.593385,3163.0,9.813,2.653435
1_1_178_828_2019-10-14 13:31:13.106701,651.0,13.441,3.6344461
1_1_193_820_2019-10-14 13:31:37.028212,169.0,7.817,2.1137166
1_1_179_788_2019-10-14 13:33:15.056242,726.0,5.608,1.5164031
1_1_179_794_2019-10-14 13:39:03.003378,2115.0,6.855,1.8535919
1_1_178_824_2019-10-14 13:50:15.485941,1461.0,9.248,2.5006592
1_1_179_810_2019-10-14 13:56:14.510786,387.0,29.883,8.080362
1_1_179_791_2019-10-14 13:56:33.694698,3687.0,33.469,9.050017
1_1_179_800_2019-10-14 14:00:08.861910,1283.0,44.114,11.928425
1_1_193_816_2019-10-14 14:01:26.569591,414.0,12.012,3.2480447
1_1_179_801_2019-10-14 14:03:38.462054,581.0,20.075,5.42828
1_1_179_781_2019-10-14 14:04:41.367087,3556.0,3.294,0.89069754
1_1_179_797_2019-10-14 14:05:02.985109,3669.0,8.021,2.1688783
1_1_179_777_2019-10-14 14:05:07.152153,630.0,13.861,3.7480142
1_1_179_787_2019-10-14 14:06:14.601191,3201.0,16.097,4.3526287
1_1_191_795_2019-10-14 14:07:46.142549,378.0,48.637,13.151444
1_1_179_798_2019-10-14 14:10:43.389003,373.0,15.39,4.161456
1_1_191_803_2019-10-14 14:16:06.950209,194.0,37.526,10.14703
1_1_179_790_2019-10-14 14:17:09.747180,1370.0,41.829,11.31056
1_1_179_809_2019-10-14 14:18:55.751064,365.0,6.023,1.6286191
1_1_191_786_2019-10-14 14:19:11.397428,3773.0,40.003,10.816811
1_1_191_812_2019-10-14 14:20:02.285892,531.0,43.693,11.814587
1_1_179_779_2019-10-14 14:20:33.691083,351.0,28.008,7.573363
1_1_179_783_2019-10-14 14:22:00.920514,3113.0,0.857,0.23173279
1_1_191_782_2019-10-14 14:23:07.407203,1528.0,20.42,5.521568
1_1_191_780_2019-10-14 14:25:50.141541,1239.0,8.701,2.3527503
1_1_191_807_2019-10-14 14:28:51.486879,410.0,15.003,4.056811
1_1_191_811_2019-10-14 14:29:04.912857,443.0,9.729,2.6307216
1_1_191_806_2019-10-14 14:28:59.587242,3207.0,8.052,2.1772606
1_1_191_785_2019-10-14 14:29:20.105907,,0.817,0.22091678
1_1_179_813_2019-10-14 14:38:11.872133,409.0,6.622,1.7905887
1_1_191_793_2019-10-14 14:42:14.116089,3671.0,39.122,10.5785885
1_1_191_784_2019-10-14 14:46:11.871419,481.0,33.25,8.9908
1_1_191_778_2019-10-14 14:47:30.628481,828.0,8.449,2.2846096
1_1_191_792_2019-10-14 14:51:11.284325,3331.0,20.774,5.6172895
1_1_191_808_2019-10-14 14:57:12.487745,631.0,19.875,5.3742
1_1_191_805_2019-10-14 15:00:19.580160,473.0,9.185,2.483624
1_1_178_828_2019-10-14 18:37:56.251405,336.0,16.22,4.3858876
1_1_179_783_2019-10-14 19:07:38.934848,3113.0,5.025,1.35876
1_1_178_824_2019-10-14 19:32:10.083503,3251.0,10.476,2.8327103
1_1_191_782_2019-10-14 20:07:40.292805,,0.9,0.24335998
1_1_191_785_2019-10-14 20:11:35.118488,,0.644,0.17413759
1_1_193_819_2019-10-14 21:22:45.441639,1055.0,5.933,1.6042831
1_1_179_777_2019-10-14 21:45:47.040104,438.0,13.54,3.6612158
1_1_193_825_2019-10-14 21:49:47.350006,420.0,8.795,2.3781679
1_1_194_821_2019-10-14 22:58:05.853190,346.0,8.685,2.348424
1_1_178_823_2019-10-14 23:44:10.134237,405.0,4.951,1.3387504
1_1_191_808_2019-10-15 00:10:10.941291,2299.0,11.228,3.036051
1_1_178_823_2019-10-15 04:12:55.347109,405.0,4.865,1.3154958
1_1_194_821_2019-10-15 10:58:03.539033,467.0,9.479,2.5631216
1_1_193_825_2019-10-15 12:01:57.557536,3836.0,6.01,1.625104
1_1_178_817_2019-10-15 12:14:38.946541,933.0,29.64,8.014655
1_1_194_826_2019-10-15 12:22:48.326118,2362.0,12.776,3.4546301
1_1_191_789_2019-10-15 12:40:01.121545,483.0,5.724,1.5477695
1_1_194_822_2019-10-15 12:44:21.657909,521.0,5.532,1.4958527
1_1_178_823_2019-10-15 12:46:35.291137,406.0,10.366,2.8029664
1_1_179_799_2019-10-15 13:00:43.536599,401.0,31.544,8.529497
1_1_193_819_2019-10-15 13:05:26.055160,334.0,12.754,3.4486814
1_1_178_824_2019-10-15 13:20:17.348650,507.0,30.825,8.33508
1_1_191_804_2019-10-15 13:21:05.969446,3737.0,29.151,7.8824296
1_1_193_820_2019-10-15 13:23:04.409450,651.0,13.646,3.6898782
1_1_179_796_2019-10-15 13:23:12.367692,529.0,30.694,8.299657
1_1_179_781_2019-10-15 13:24:27.985651,2678.0,46.437,12.556564
1_1_179_809_2019-10-15 13:25:33.068459,3163.0,18.877,5.1043406
1_1_193_827_2019-10-15 13:27:05.827944,419.0,12.524,3.3864894
1_1_179_800_2019-10-15 13:29:36.306682,1733.0,24.1,6.5166397
1_1_179_791_2019-10-15 13:30:27.240283,1118.0,24.008,6.4917626
1_1_193_816_2019-10-15 13:32:33.705739,3687.0,23.87,6.4544477
1_1_179_788_2019-10-15 13:33:29.093303,3519.0,13.845,3.7436879
1_1_179_787_2019-10-15 13:36:42.629571,169.0,8.304,2.2454014
1_1_178_828_2019-10-15 13:40:36.689510,590.0,5.504,1.4882816
1_1_179_794_2019-10-15 13:40:56.941012,2115.0,10.973,2.967099
1_1_179_797_2019-10-15 13:42:11.261841,726.0,4.977,1.3457808
1_1_191_808_2019-10-15 13:54:56.259898,2129.0,11.729,3.1715214
1_1_179_815_2019-10-15 13:56:29.229281,3669.0,5.955,1.6102319
1_1_179_798_2019-10-15 14:06:19.687236,3201.0,16.043,4.338027
1_1_194_818_2019-10-15 14:07:30.679086,3113.0,3.918,1.0594271
1_1_193_829_2019-10-15 14:07:27.038390,1461.0,8.866,2.3973663
1_1_179_779_2019-10-15 14:08:06.229396,3271.0,13.471,3.642558
1_1_179_813_2019-10-15 14:08:14.972931,409.0,6.585,1.780584
1_1_179_777_2019-10-15 14:11:40.504483,414.0,12.13,3.2799518
1_1_179_790_2019-10-15 14:15:02.344651,1191.0,25.738,6.959555
1_1_179_810_2019-10-15 14:16:55.042200,2500.0,14.748,3.987859
1_1_191_802_2019-10-15 14:17:15.889012,3499.0,5.94,1.6061759
1_1_179_801_2019-10-15 14:17:33.921093,630.0,13.81,3.7342238
1_1_191_803_2019-10-15 14:19:03.918508,2507.0,40.048,10.828979
1_1_191_812_2019-10-15 14:19:22.489571,724.0,11.108,3.003603
1_1_191_780_2019-10-15 14:22:12.966294,337.0,37.531,10.148381
1_1_191_782_2019-10-15 14:27:03.604843,3207.0,8.587,2.3219247
1_1_191_795_2019-10-15 14:27:15.977185,1528.0,15.397,4.1633487
1_1_191_806_2019-10-15 14:27:54.547122,1239.0,15.224,4.1165695
1_1_191_786_2019-10-15 14:27:48.348061,1797.0,10.762,2.9100447
1_1_191_792_2019-10-15 14:29:54.571641,577.0,5.169,1.3976976
1_1_191_807_2019-10-15 14:37:15.160219,1078.0,5.94,1.6061759
1_1_191_811_2019-10-15 14:38:04.869316,368.0,6.79,1.8360159
1_1_179_783_2019-10-15 14:43:01.797314,826.0,58.447,15.804068
1_1_191_805_2019-10-15 14:43:48.422054,2883.0,4.938,1.3352352
1_1_191_793_2019-10-15 14:44:59.527467,943.0,10.761,2.909774
1_1_191_785_2019-10-15 14:44:54.571199,1971.0,8.586,2.3216543
1_1_191_784_2019-10-15 14:45:12.431544,597.0,5.844,1.5802175
1_1_191_802_2019-10-15 16:50:59.837321,1652.0,2.517,0.68059677
1_1_179_813_2019-10-15 18:45:52.405784,385.0,10.169,2.7496974
1_1_191_793_2019-10-15 18:57:13.931949,3499.0,2.82,0.76252794
1_1_193_820_2019-10-15 19:14:31.182691,346.0,9.414,2.5455453
1_1_179_810_2019-10-15 19:29:41.641531,2148.0,8.014,2.1669855
1_1_179_801_2019-10-15 19:33:20.874100,376.0,6.005,1.623752
1_1_191_795_2019-10-15 19:34:14.949577,1754.0,33.509,9.060833
1_1_194_821_2019-10-15 20:06:12.896857,1528.0,4.97,1.3438879
1_1_191_784_2019-10-15 20:59:54.235463,630.0,4.819,1.3030574
1_1_179_809_2019-10-15 21:40:20.413196,207.0,12.83,3.4692318
1_1_193_825_2019-10-15 21:48:10.070903,2299.0,12.925,3.4949198
1_1_194_822_2019-10-15 21:52:30.812814,345.0,6.726,1.8187103
1_1_191_807_2019-10-15 21:52:34.098992,2834.0,33.803,9.140331
1_1_194_818_2019-10-15 22:24:22.041082,364.0,10.249,2.7713294
1_1_193_829_2019-10-15 23:18:47.071913,420.0,2.598,0.7024992
1_1_178_817_2019-10-15 23:29:41.570167,313.0,9.371,2.5339184
1_1_193_816_2019-10-15 23:42:57.610146,342.0,9.338,2.524995
1_1_178_824_2019-10-16 00:22:46.683314,2103.0,15.68,4.239872
1_1_193_827_2019-10-16 00:24:59.751557,363.0,4.287,1.1592048
1_1_178_823_2019-10-16 00:55:33.148633,405.0,5.562,1.5039647
1_1_194_821_2019-10-16 01:32:57.674601,400.0,4.435,1.1992239
1_1_193_825_2019-10-16 12:01:21.840826,3836.0,6.506,1.7592224
1_1_194_826_2019-10-16 12:16:41.742290,2362.0,14.641,3.9589262
1_1_178_817_2019-10-16 12:27:07.296334,933.0,28.887,7.811044
1_1_194_822_2019-10-16 12:33:23.531919,3152.0,10.148,2.744019
1_1_191_789_2019-10-16 12:37:43.521224,483.0,5.656,1.5293823
1_1_178_823_2019-10-16 12:46:58.638786,406.0,10.641,2.8773263
1_1_193_819_2019-10-16 13:04:38.279224,334.0,12.05,3.2583199
1_1_179_815_2019-10-16 13:17:24.883268,425.0,4.713,1.2743951
1_1_178_824_2019-10-16 13:18:33.842322,,0.816,0.22064638
1_1_179_797_2019-10-16 13:19:47.620524,726.0,5.0,1.352
1_1_179_799_2019-10-16 13:21:13.479998,1118.0,29.584,7.999513
1_1_194_821_2019-10-16 13:21:49.692193,590.0,2.85,0.77063996
1_1_179_809_2019-10-16 13:23:26.152681,3163.0,22.796,6.164038
1_1_193_829_2019-10-16 13:25:41.631412,419.0,11.958,3.233443
1_1_191_804_2019-10-16 13:26:21.964398,3737.0,20.984,5.674073
1_1_179_796_2019-10-16 13:28:39.247864,3519.0,13.193,3.567387
1_1_193_827_2019-10-16 13:33:11.909169,169.0,7.641,2.0661263
1_1_178_828_2019-10-16 13:34:02.538382,651.0,11.139,3.0119855
1_1_179_800_2019-10-16 13:36:22.062958,1733.0,15.333,4.146043
1_1_179_810_2019-10-16 13:40:51.021607,3038.0,19.344,5.2306175
1_1_179_794_2019-10-16 13:51:39.093041,2115.0,10.656,2.8813822
1_1_194_818_2019-10-16 13:52:34.905748,2314.0,32.029,8.660641
1_1_193_816_2019-10-16 13:56:38.662688,414.0,12.377,3.3467407
1_1_179_791_2019-10-16 13:56:35.656798,3687.0,23.416,6.331686
1_1_179_781_2019-10-16 13:57:41.671360,3328.0,34.58,9.350432
1_1_193_820_2019-10-16 13:58:16.493569,,0.752,0.20334078
1_1_179_777_2019-10-16 14:02:12.026886,2500.0,13.186,3.5654943
1_1_191_780_2019-10-16 14:03:45.533525,3670.0,14.292,3.8645566
1_1_179_783_2019-10-16 14:05:16.587385,3113.0,2.944,0.7960576
1_1_179_798_2019-10-16 14:05:28.901055,385.0,7.949,2.1494095
1_1_179_787_2019-10-16 14:07:20.161591,409.0,4.082,1.1037726
1_1_179_779_2019-10-16 14:12:22.453213,387.0,12.075,3.2650797
1_1_179_813_2019-10-16 14:12:50.446290,3271.0,10.994,2.9727776
1_1_179_801_2019-10-16 14:13:48.781979,3201.0,15.051,4.06979
1_1_191_802_2019-10-16 14:16:08.904877,368.0,7.364,1.9912255
1_1_191_811_2019-10-16 14:18:38.484909,1157.0,41.371,11.186717
1_1_179_790_2019-10-16 14:19:10.840854,630.0,12.738,3.444355
1_1_191_803_2019-10-16 14:19:50.561103,537.0,35.026,9.47103
1_1_179_788_2019-10-16 14:20:21.825085,1283.0,52.281,14.136782
1_1_191_778_2019-10-16 14:20:23.521182,581.0,12.077,3.2656205
1_1_191_785_2019-10-16 14:22:45.505280,826.0,15.394,4.1625376
1_1_191_795_2019-10-16 14:26:04.601858,1528.0,7.154,1.9344414
1_1_191_782_2019-10-16 14:26:19.930651,3443.0,7.431,2.0093424
1_1_191_807_2019-10-16 14:26:20.558040,1370.0,42.123,11.3900585
1_1_191_812_2019-10-16 14:27:56.714156,1461.0,11.191,3.0260463
1_1_191_786_2019-10-16 14:32:14.611544,2834.0,14.594,3.9462173
1_1_191_784_2019-10-16 14:32:35.681533,,0.773,0.20901918
1_1_191_793_2019-10-16 14:33:37.630508,336.0,10.537,2.8492045
1_1_191_792_2019-10-16 14:35:49.427381,374.0,43.483,11.757803
1_1_191_806_2019-10-16 14:36:38.150700,443.0,9.11,2.4633439
1_1_191_805_2019-10-16 14:36:44.008422,2054.0,41.796,11.301639
1_1_191_784_2019-10-16 16:05:47.745544,481.0,12.523,3.386219
1_1_179_787_2019-10-16 16:15:07.220927,342.0,21.674,5.860649
1_1_178_828_2019-10-16 16:52:40.590401,363.0,7.462,2.0177248
1_1_179_810_2019-10-16 18:22:44.430289,345.0,5.528,1.4947711
1_1_179_779_2019-10-16 18:56:37.900876,420.0,14.786,3.9981344
1_1_179_809_2019-10-16 19:03:54.595727,387.0,17.536,4.741734
1_1_191_804_2019-10-16 19:13:40.820450,2299.0,11.711,3.1666543
1_1_191_795_2019-10-16 19:17:42.790535,1790.0,6.853,1.8530512
1_1_179_800_2019-10-16 19:27:33.042374,1078.0,15.776,4.26583
1_1_191_793_2019-10-16 19:34:22.308424,943.0,9.343,2.5263472
1_1_191_812_2019-10-16 19:37:16.516254,3737.0,12.64,3.417856
1_1_179_787_2019-10-16 19:53:38.189361,1025.0,1.631,0.4410224
1_1_178_828_2019-10-16 20:15:59.884186,554.0,12.01,3.247504
1_1_193_819_2019-10-16 21:04:25.161910,334.0,0.984,0.26607358
1_1_179_777_2019-10-16 22:11:14.984647,313.0,24.372,6.5901885
1_1_193_819_2019-10-16 22:18:53.999532,,0.843,0.22794719
